SERIES,COLOR,FRAME,X,Y,Z
57,Yellow,6,50.250656,50.870087,-178.500000
57,Yellow,7,47.265656,47.885082,-175.500000
57,Yellow,8,44.778160,48.382584,-175.500000
58,Yellow,0,-96.469742,-112.341927,-244.500000
58,Yellow,1,-100.619156,-107.673920,-247.500000
58,Yellow,2,-102.693741,-104.561813,-241.500000
58,Yellow,3,-106.843147,-104.561813,-238.500000
58,Yellow,4,-104.249756,-105.599220,-232.500000
58,Yellow,5,-102.693741,-107.673920,-241.500000
58,Yellow,6,-99.063049,-113.897926,-241.500000
58,Yellow,7,-100.100449,-115.453918,-235.500000
58,Yellow,8,-100.619156,-115.972626,-235.500000
59,Yellow,0,204.594452,150.142883,-181.500000
59,Yellow,1,197.952362,157.338501,-184.500000
59,Yellow,2,196.845367,161.213104,-184.500000
59,Yellow,3,190.756775,160.106079,-181.500000
59,Yellow,4,193.524277,157.891998,-175.500000
59,Yellow,5,187.989166,154.017487,-160.500000
59,Yellow,6,192.417252,147.375290,-160.500000
59,Yellow,7,183.561050,145.714783,-157.500000
59,Yellow,8,183.561050,142.947281,-160.500000
60,Yellow,0,113.764961,-182.258728,-175.500000
60,Yellow,1,113.764961,-179.550110,-175.500000
60,Yellow,2,110.514557,-176.841537,-172.500000
60,Yellow,3,105.639061,-175.758118,-169.500000
60,Yellow,4,107.264252,-177.925018,-163.500000
60,Yellow,5,100.221855,-179.550110,-163.500000
60,Yellow,6,105.097366,-184.967422,-163.500000
60,Yellow,7,101.846954,-185.509109,-163.500000
60,Yellow,8,99.138359,-188.759415,-163.500000
61,Yellow,0,103.872566,-87.716316,-163.500000
61,Yellow,1,101.752762,-84.006714,-163.500000
61,Yellow,2,99.103058,-80.827019,-157.500000
61,Yellow,3,95.393463,-79.237221,-154.500000
61,Yellow,4,96.983253,-83.476723,-151.500000
61,Yellow,5,91.683754,-84.536613,-148.500000
61,Yellow,6,96.453354,-88.776222,-148.500000
61,Yellow,7,91.153854,-91.955925,-148.500000
61,Yellow,8,89.564056,-92.485825,-148.500000
62,Yellow,0,-200.722565,-162.134323,-259.500000
62,Yellow,1,-203.834656,-162.134323,-268.500000
62,Yellow,2,-206.946640,-161.097015,-265.500000
62,Yellow,3,-212.652054,-162.134323,-262.500000
62,Yellow,4,-210.058640,-165.246323,-256.500000
62,Yellow,5,-207.465347,-165.765015,-259.500000
62,Yellow,6,-203.315948,-174.582413,-256.500000
62,Yellow,7,-200.203964,-174.063721,-244.500000
62,Yellow,8,-199.166565,-179.769119,-241.500000
63,Yellow,1,183.007553,-80.671120,-208.500000
63,Yellow,2,179.686462,-77.350014,-199.500000
63,Yellow,3,174.704865,-76.243019,-196.500000
63,Yellow,4,176.365463,-80.671120,-190.500000
63,Yellow,5,171.383850,-84.545624,-190.500000
63,Yellow,6,172.490875,-88.973717,-181.500000
63,Yellow,7,166.955765,-92.848328,-184.500000
63,Yellow,8,161.974152,-95.062416,-187.500000
64,Yellow,3,-19.498945,-37.618717,-217.500000
64,Yellow,4,-18.415545,-39.785618,-211.500000
64,Yellow,5,-18.957245,-42.494217,-211.500000
